DATA MONTAGEM;MAPA;VEICULO;BAIA;PRODUTO;QUANTIDADE;UNIDADE;LASTRO;CODIGO DE BARRAS;MONTADOR;HORA INICIO MONTAGEM;HORA FIM MONTAGEM;CONFERENTE1;CONFERENTE2;INICIO CONFERENCIA;FIM CONFERENCIA;APONTAMENTO;DIF APONTAMENTO
01/10/2025;7250101;TDS1D38;M4;118614-CHA 450ML ICE TEA LIMAO;1;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M4;118620-CHA 450ML ICE TEA PESSEGO;2;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M4;056238-SPRITE REFRESH PET 510ML FL 6U;8;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M4;006949-POWERADE MOUNTAIN BLAST PT500;2;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M4;119555-POWERADE TANGERINA PET 500ML 06 CP;3;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M4;119514-POWERADE FRUTAS TROPICAIS PET 500ML 06CP;2;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M4;119513-POWERADE LIMAO PET 500ML 06;2;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M4;118200-POWERADE UVA S.CAP PT500 06 CP;2;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M4;119594-POWERADE SOUR PET 500ML 06 CP;2;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M4;119512-POWERADE LARANJA PET 500ML C/6;4;CX6;3;725010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;008533-COCA COLA LATA 350ML C/12;22;CX12;1;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;008533-COCA COLA LATA 350ML C/12;21;CX12;2;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;008678-FANTA LARANJA LATA 350ML C/12;8;CX12;2;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;009334-COCA COLA ZERO LATA 350ML C12;18;CX12;3;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;056053-LATA 220ML CC 12UN;2;CX12;4;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;139421-BAVARIA LATA 350ML 12UNID;7;CX12;4;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;903394-CERV.KAISER LATA 350ML C/12UN;2;CX12;4;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;119145-ADES MACA 1L CX 6UN;2;CX6;4;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;119168-DV MANGA 1L C6UND;1;CX6;4;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;005763-DV MAIS NECTAR CAJU TP 1L;2;CX6;4;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A4;005793-DV MARACUJA 1LITRO;2;CX6;4;725010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M1;056298-PET 200ML COCA COLA 12UND;40;CX12;1;725010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M1;056443-PET 200ML CC S ACUCAR C/12;12;CX12;2;725010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M1;056561-PET 200ML FTA LAR C/12;6;CX12;2;725010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M1;007331-CRYSTAL PET 500ML SEM/G;17;CX12;2;725010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;M1;007325-CRYSTAL PET 500ML COM GAS;17;CX12;3;725010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;055286-FANTA UVA LATA 350ML C/6;8;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;056267-SPRITE LATA 350ML C/6;12;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;055247-SPRITE SEM ACUCAR LAT 350ML C6;2;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;056760-FTA MARACUJA LATA 350ML C/6;1;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;056074-FTA GUA LT 350ML 6U FI MAINLIN;1;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;056312-SCHW CITRUS ORIGINAL LT 350ML;5;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;056856-LATA 350ML FTA MISTERIO CHUCKY;3;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;009390-SCHWEPPES TONICA LATA 350ML;6;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;056335-LATA 220ML CC SEM ACUCAR C/6;2;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;056287-LATA 220ML CC CAFE ESPR C/6;4;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;008463-MONSTER ENERGY LATA 473 C/6;15;CX6;1;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;118469-MONSTER E. ZERO ACUCAR 473ML6;2;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;118473-MONSTER U FIESTA MANGO LT473ML;3;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;119586-MONSTER U PEACHY KEEN LATA 473;1;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;118990-MONSTER MANGO LOCO LATA 473ML;6;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;118461-MONSTER ULTRA LT 473ML 6PACK F;2;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;119509-MONSTER PIPELINE PUNCH LT 473ML;1;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;119026-MONSTER ULTRA VIOLET LT 473ML;2;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;119521-MONSTER ULTRA WATERMELON LT 473ML 06;1;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;118984-MONSTER ABSOLUTELY ZERO LATA;1;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;118882-DV PESSEGO LATA 290ML;3;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;118884-DV UVA LT 290ML 6U FL;4;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;118878-DV GOIABA LATA 290ML;1;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;118880-DV MARACUJA LATA 290ML;1;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;901781-LN 355ML EISENBAHN C6UND;1;CX6;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;005118-DV KAPO UVA TP 200ML;6;CX12;2;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;005119-DV KAPO MORANGO TP 200ML;3;CX12;3;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;005121-DV KAPO ABACAXI TP 200ML;1;CX12;3;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;119156-ADES 200ML MACA C/6UN;2;CX6;3;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;119157-ADES 200ML PESSEGO C/6 UNID;1;CX6;3;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;A1;119158-ADES 200ML UVA C/6UN;3;CX6;3;725010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141006-MENTOS FRUTAS STICK 14P;3;CX16;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141209-MENTOS STICK MINT C/16UN;1;CX16;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141009-MENTOS PF WINTERGREEN GARRAFA;1;CX6;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141013-MENTOS PF SPEARMINT 3 CAMADAS;1;CX15;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141019-MENTOS MORANGO IOGURTE STICK;1;CX16;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141028-FINI TUBES MORANGO 15G (12);1;CX12;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141029-FINI DENTADURAS 15G CX12;1;CX12;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141030-FINI MINHOCAS 15G CX12;2;CX12;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141031-FINI BEIJOS 15G CX12;1;CX12;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141032-FINI BANANAS 15G CX12 180G;3;CX12;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141047-TRIDENT MENTA 8G CX21;2;CX21;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141048-TRIDENT MELANCIA 8G CX21;1;CX21;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141059-HALLS MELANCIA CX21 588G;1;CX21;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141057-HALLS MORANGO 28G CX21;2;CX21;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141175-FINI AMORAS 15G CX12;1;CX12;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141176-FINI URSINHOS 15G CX12;1;CX12;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141207-HALLS EXTRA FORTE 27,5G CX21;1;CX21;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141157-MINI OREO 35G CX10 350G;2;CX10;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141167-PRINGLES BATATA QUEIJO 109GR;2;CX1;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141164-PRINGLES BATATA CHURRAS 109G;2;CX1;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141165-PRINGLES BATATA CEBOLA 109Gr;5;CX1;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141166-PRINGLES BATATA ORIGINAL 104G;2;CX1;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141094-CHEEZ IT SNACK CHEDDAR CX 65G 1;1;CX1;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141089-SUCRILHOS CEREAL ORIGINAL PC 110G 1;1;CX1;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7250101;TDS1D38;Armaz.Extra;141085-SUCRILHOS CEREAL ORIGINAL CX 240G;2;CX1;1;725010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;055818-COCA COLA ZERO PET 2L;15;CX8;1;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;055818-COCA COLA ZERO PET 2L;4;CX8;2;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;055789-G.KUAT PET2 C/8 UND;4;CX8;2;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;056273-SPRITE ORIGINAL PET 2L 8U FL;4;CX8;2;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;055819-FANTA UVA PET 2L;2;CX8;2;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;007323-CRYSTAL PET 1,5L SEM / G;3;CX6;2;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;006060-CC PET 1.500ML C6;6;CX6;2;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;007322-CRYSTAL PET 1,5L COM GAS;3;CX6;3;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;119571-PET 1.5L DV FRUT LARANJA C6;1;CX6;3;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M3;119574-PET 1.5L DV FRUT UVA C6;3;CX6;3;721010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;721010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A3;056600-COCA COLA ORIGINAL PET 2L 8U F;14;CX8;2;721010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A3;055817-FTA LAR PET 2L;4;CX8;2;721010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A2;055957-COCA COLA KS ULTRA 290ML;10;CX24;1;721010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A2;055957-COCA COLA KS ULTRA 290ML;10;CX24;2;721010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A2;055957-COCA COLA KS ULTRA 290ML;1;CX24;3;721010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A2;055834-FTA LAR KS 290ML NORDIC;1;CX24;3;721010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A2;055860-SPRITE ORIG 290ML NORDIC KS;1;CX24;3;721010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A2;139338-CAMPARI GAR VD 748ML;1;UN1;3;721010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A2;139675-DREHER GAR VD 900ML 1UN;7;UN1;3;721010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A2;903024-EISENBAHN 600ML RETORNAVEL C24;2;CX24;3;721010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M2;056754-COCA COLA RETORNAVEL PET 2L RT;9;CX9;1;721010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M2;056327-FTA LARANJA RETORNAVEL 2L P;1;CX9;1;721010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M2;056756-CC SEM ACUCAR RETORNAVEL 2L RT;1;CX9;2;721010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M2;056840-COCA COLA LS 1 LITRO ROTULADA;3;CX12;2;721010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M2;056016-CC ZERO 290ML KS ULTRA CX24;9;CX24;2;721010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;055286-FANTA UVA LATA 350ML C/6;20;CX6;1;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056010-KUAT LATA 350ML C/6;5;CX6;1;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056267-SPRITE LATA 350ML C/6;13;CX6;1;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056312-SCHW CITRUS ORIGINAL LT 350ML;9;CX6;1;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056856-LATA 350ML FTA MISTERIO CHUCKY;5;CX6;2;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;009390-SCHWEPPES TONICA LATA 350ML;4;CX6;2;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056335-LATA 220ML CC SEM ACUCAR C/6;22;CX6;2;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056287-LATA 220ML CC CAFE ESPR C/6;3;CX6;2;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056339-LATA 220ML FTA LARANJA C/6;1;CX6;2;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056324-LATA 220ML SPRITE C/6;1;CX6;2;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056341-LATA 220ML FTA UVA C/6;2;CX6;2;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056337-LATA 220ML FTA GUARANA C/6;1;CX6;2;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;008463-MONSTER ENERGY LATA 473 C/6;10;CX6;2;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;118469-MONSTER E. ZERO ACUCAR 473ML6;4;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;118473-MONSTER U FIESTA MANGO LT473ML;3;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119586-MONSTER U PEACHY KEEN LATA 473;6;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;118650-MONSTER KHAOTIC LT 473ML 06;1;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;118990-MONSTER MANGO LOCO LATA 473ML;9;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119170-MONSTER PACIFIC PUNCH LT 473ML;1;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;118461-MONSTER ULTRA LT 473ML 6PACK F;5;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119509-MONSTER PIPELINE PUNCH LT 473ML;4;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119026-MONSTER ULTRA VIOLET LT 473ML;1;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119521-MONSTER ULTRA WATERMELON LT 473ML 06;3;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;118882-DV PESSEGO LATA 290ML;28;CX6;3;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119116-LATA 290ML ICE TEA LIMAO ZERO;1;CX6;4;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;118884-DV UVA LT 290ML 6U FL;18;CX6;4;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;118878-DV GOIABA LATA 290ML;5;CX6;4;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119169-DV MANGA LATA 290ML C6UND;9;CX6;4;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;118880-DV MARACUJA LATA 290ML;17;CX6;4;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;056353-CC 250ML VIDRO OW C12U;3;CX12;5;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;901781-LN 355ML EISENBAHN C6UND;3;CX6;5;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;005118-DV KAPO UVA TP 200ML;7;CX12;5;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;005119-DV KAPO MORANGO TP 200ML;9;CX12;5;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;005121-DV KAPO ABACAXI TP 200ML;1;CX12;5;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;005120-DV KAPO MARACUJA TP 200ML;2;CX12;5;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119156-ADES 200ML MACA C/6UN;6;CX6;6;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119157-ADES 200ML PESSEGO C/6 UNID;2;CX6;6;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A5;119158-ADES 200ML UVA C/6UN;4;CX6;6;721010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;008533-COCA COLA LATA 350ML C/12;22;CX12;1;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;008533-COCA COLA LATA 350ML C/12;22;CX12;2;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;009334-COCA COLA ZERO LATA 350ML C12;22;CX12;3;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;008533-COCA COLA LATA 350ML C/12;12;CX12;4;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;008678-FANTA LARANJA LATA 350ML C/12;9;CX12;4;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;009334-COCA COLA ZERO LATA 350ML C12;13;CX12;4;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;056053-LATA 220ML CC 12UN;9;CX12;5;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;119145-ADES MACA 1L CX 6UN;1;CX6;5;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;005849-DV MAIS NECTAR UVA TP 1L;3;CX6;5;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;005814-DV MAIS NECTAR PESSEGO TP 1L;1;CX6;5;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;005793-DV MARACUJA 1LITRO;1;CX6;5;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;M5;119167-DV ABACAXI 1L (6U) CP;1;CX6;5;721010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A4;007331-CRYSTAL PET 500ML SEM/G;24;CX12;1;721010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A4;007325-CRYSTAL PET 500ML COM GAS;24;CX12;2;721010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A4;007331-CRYSTAL PET 500ML SEM/G;17;CX12;3;721010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A4;007325-CRYSTAL PET 500ML COM GAS;13;CX12;3;721010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A4;009770-CRYSTAL VIP COM GAS 350ML 12UN;3;CX12;4;721010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7210101;TDS1D52;A4;009714-CRYSTAL VIP SEM /G 350ML;3;CX12;4;721010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
